Site_ID,medium_cd,site_no,Piez_Nest,sample_dt,Date_Analyzed,coll_ent_cd,remark_cd,result_va,meth_cd,rpt_lev_va,anl_ent_cd,parameter_nm,srsname,parameter_units,Source,Site_Name,Sample.area.or.well.piezometer.Unit.Formation.of.Screened.Interval,Latitude,Latitude_Datum,Longitude,LandSurfaceElevation_ft..NAVD88,Well_Depth_ft..BLS,Top.of.Sample_ftBLS,Bottom.of.Sample_ftBLS,MeanSampleDepth_ftBLS
CWO2-D,WG,464112092531404,,5/13/2016,,USGS,<,0.8,Enriched Tritium analysis done by electrolytic enrichment and a LKB Wallace 1220 Quantulus counter. 3H ± 0.8,NA,"University of Waterloo Ontario, Canada Environmental Isotope Laboratory",Tritium_T.U.,Tritium,T.U.,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 8 pg. 89",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,8,PROBE,NA,USGS-WRD,"pH, water, unfiltered, field, standard units",pH,std units,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,<,2,ALGOR,NA,NA,"Dissolved oxygen, water, unfiltered, percent of saturation",Oxygen,% saturatn,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,2.02,PLO03,0.03,USGSNWQL,"Potassium, water, filtered, milligrams per liter",Potassium,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,0.23,SHC02,0.01,USGSNWQL,"Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen",Ammonia and ammonium,mg/l as N,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,178,TT061,NA,USGS-WRD,"Alkalinity, water, filtered, inflection-point titration method (incremental titration method), field, milligrams per liter as calcium carbonate",Alkalinity,mg/l CaCO3,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,209,ALGOR,NA,NA,"Dissolved solids, water, filtered, sum of constituents, milligrams per liter",Total dissolved solids,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,6.9,THM04,NA,USGS-WRD,"Temperature, air, degrees Celsius","Temperature, air, deg C",deg C,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,192,ALGOR,NA,NA,"Hardness, water, milligrams per liter as calcium carbonate",Total hardness -- SDWA NPDWR,mg/l CaCO3,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,725,BAROM,NA,USGS-WRD,"Barometric pressure, millimeters of mercury",Barometric pressure,mm/Hg,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,9.3,THM01,NA,USGS-WRD,"Temperature, water, degrees Celsius","Temperature, water",deg C,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,5/13/2016,NA,USGS,NA,235,ROE10,20,USGSNWQL,"Dissolved solids dried at 180 degrees Celsius, water, filtered, milligrams per liter",Total dissolved solids,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-D,WG,464112092531404,,8/24/2016,,USGS,,-77.47,"Samples measured by a Picarro L2130-i Isotopic Liquid Water Analyzer, with autosampler and ChemCorrect software. Individual samples were measured a total of six times. The reference standards used for regression-based isotopic corrections include OH-2, OH-3, and GISP.",NA,Iowa State University Department of Geological and Atmospheric Sciences Stable Isotope Lab,dD_VSMOW,dD,VSMOW,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 9 pg. 90",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD90,"92°53'14""",1332.13,106.45,103.58,106.24,104.91
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,9.44,IC022,0.02,USGSNWQL,"Chloride, water, filtered, milligrams per liter",Chloride,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,41,ALGOR,NA,NA,"Noncarbonate hardness, water, filtered, field, milligrams per liter as calcium carbonate","Hardness, non-carbonate",mg/l CaCO3,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,1.00E-05,ALGOR,NA,NA,"Hydrogen ion, water, unfiltered, calculated, milligrams per liter",Hydrogen ion,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.18,IC003,0.01,USGSNWQL,"Fluoride, water, filtered, milligrams per liter",Fluoride,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,<,0.02,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Acetate_mg/l,Acetate,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,2.1,PLO03,0.03,USGSNWQL,"Potassium, water, filtered, milligrams per liter",Potassium,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,<,0.004,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Nitrite_mg/l,Nitrite,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,6.61,ALGOR,NA,NA,"Depth to water level, below land surface datum (LSD), meters","Depth, from ground surface to well water level",m,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,21.68,WLETP,NA,USGS-WRD,"Depth to water level, feet below land surface",Depth to water level below land surface,ft,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,7,NA,NA,USGS-WRD,"Pump or flow period prior to sampling, minutes",NA,minutes,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.26,NA,NA,USGS-WRD,"Flow rate, instantaneous, gallons per minute","Flow rate, instantaneous",gal/min,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,,141.84,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Cl.Br_Mass_Ratio,Cl.Br,Mass_Ratio,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,45.9,PLA11,0.06,USGSNWQL,"Sodium, water, filtered, milligrams per liter",Sodium,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,178,PLA11,0.2,USGSNWQL,"Manganese, water, filtered, micrograms per liter",Manganese,ug/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,8.1,EL006,0.1,USGSNWQL,"pH, water, unfiltered, laboratory, standard units","pH, lab",std units,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,201,TT061,NA,USGS-WRD,"Alkalinity, water, filtered, inflection-point titration method (incremental titration method), field, milligrams per liter as calcium carbonate",Alkalinity,mg/l CaCO3,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,8/24/2016,,USGS,,-10.81,"Samples measured by a Picarro L2130-i Isotopic Liquid Water Analyzer, with autosampler and ChemCorrect software. Individual samples were measured a total of six times. The reference standards used for regression-based isotopic corrections include OH-2, OH-3, and GISP.",NA,Iowa State University Department of Geological and Atmospheric Sciences Stable Isotope Lab,d18O_VSMOW,d18O,VSMOW,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 9 pg. 90",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,<,0.02,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Formate_mg/l,Formate,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,1.2,ASM01,NA,USGS-WRD,"Carbonate, water, filtered, inflection-point titration method (incremental titration method), field, milligrams per liter",Carbonate (CO3),mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,,0.06,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Phosphate_mg/l,Phosphate,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.064,CL020,0.003,USGSNWQL,"Phosphorus, water, filtered, milligrams per liter as phosphorus",Phosphorus,mg/l as P,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.049,IC027,0.01,USGSNWQL,"Bromide, water, filtered, milligrams per liter",Bromide,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,5.7,ALGOR,NA,NA,"Carbon dioxide, water, unfiltered, milligrams per liter",Carbon dioxide,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,M,NA,NA,NA,USGS-WRD,"Hydrogen sulfide, water, unfiltered, milligrams per liter",Hydrogen sulfide,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,127,NA,NA,USGS-WRD,"Sampling depth, feet",NA,ft,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.2,LUMIN,NA,USGS-WRD,"Dissolved oxygen, water, unfiltered, milligrams per liter",Oxygen,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,,0.02,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Bromide_mg/l,Bromide,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,,2.41,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Chloride_mg/l,Chloride,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,<,0.001,DZ001,0.001,USGSNWQL,"Nitrite, water, filtered, milligrams per liter as nitrogen",Nitrite,mg/l as N,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,29,ALGOR,NA,NA,"Sodium fraction of cations, water, percent in equivalents of major cations","Sodium, percent total cations",%,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,609,PLA11,4,USGSNWQL,"Iron, water, filtered, micrograms per liter",Iron,ug/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,61.8,PLA11,0.022,USGSNWQL,"Calcium, water, filtered, milligrams per liter",Calcium,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,21.3,PLA11,0.011,USGSNWQL,"Magnesium, water, filtered, milligrams per liter",Magnesium,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,6/17/2015,,USGS,,-76.13,"Samples measured by a Picarro L2130-i Isotopic Liquid Water Analyzer, with autosampler and ChemCorrect software. Individual samples were measured a total of six times. The reference standards used for regression-based isotopic corrections include OH-2, OH-3, and GISP.",NA,Iowa State University Department of Geological and Atmospheric Sciences Stable Isotope Lab,dD_VSMOW,dD,VSMOW,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 8 pg. 89",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,7.8,PROBE,NA,USGS-WRD,"pH, water, unfiltered, field, standard units",pH,std units,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,10040,NA,NA,USGS-WRD,"NWIS lot number, capsule filter, 0.45 micron",NA,nu,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,<,0.004,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Nitrate_mg/l,Nitrate,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,,USGS,<,0.8,Enriched Tritium analysis done by electrolytic enrichment and a LKB Wallace 1220 Quantulus counter. 3H ± 0.8,NA,"University of Waterloo Ontario, Canada Environmental Isotope Laboratory",Tritium_T.U.,Tritium,T.U.,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 8 pg. 89",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,0.2,SHC02,0.01,USGSNWQL,"Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen",Ammonia and ammonium,mg/l as N,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,<,0.02,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Thiosulfate_mg/l,Thiosulfate,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,2,ALGOR,NA,NA,"Dissolved oxygen, water, unfiltered, percent of saturation",Oxygen,% saturatn,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,1.28,ALGOR,NA,NA,"Sodium adsorption ratio (SAR), water, number",Sodium adsorption ratio,None,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,26.5,PLA11,0.018,USGSNWQL,"Silica, water, filtered, milligrams per liter as SiO2",Silica,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,7/30/2015,,USGS,,0.18,Samples analyzed by anion chromatography : Dionex ICS 5000 + - AS19 4 micron (2x250 mm) column - AERS 500 (2 mm) suppressor w/ external water regenerant flow - EG III NaOH eluent generator 0.30 ml/min flow rate - 10 ul injection - conductivity detector,NA,Rick A. Knurr Ion Chrom Analytical,Fluoride_mg/l,Fluoride,mg/l,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 11 pg. 92",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,6.8,THM04,NA,USGS-WRD,"Temperature, air, degrees Celsius","Temperature, air, deg C",deg C,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,<,0.01,ALGOR,NA,NA,"Nitrate, water, filtered, milligrams per liter as nitrogen",Nitrate,mg/l as N,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,8/24/2016,,USGS,,-75.89,"Samples measured by a Picarro L2130-i Isotopic Liquid Water Analyzer, with autosampler and ChemCorrect software. Individual samples were measured a total of six times. The reference standards used for regression-based isotopic corrections include OH-2, OH-3, and GISP.",NA,Iowa State University Department of Geological and Atmospheric Sciences Stable Isotope Lab,dD_VSMOW,dD,VSMOW,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 9 pg. 90",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,6/17/2015,,USGS,,-10.95,"Samples measured by a Picarro L2130-i Isotopic Liquid Water Analyzer, with autosampler and ChemCorrect software. Individual samples were measured a total of six times. The reference standards used for regression-based isotopic corrections include OH-2, OH-3, and GISP.",NA,Iowa State University Department of Geological and Atmospheric Sciences Stable Isotope Lab,d18O_VSMOW,d18O,VSMOW,"Witt, Alyssa N. 2017.  Hydrogeological and Geochemical Investigation of Recharge (Leakage) through Till Aquitards to Buried-Valley Aquifers in Central and Northeastern Minnesota (Master's thesis). Iowa State University. Table 8 pg. 89",Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,<,0.01,RED02,0.01,USGSNWQL,"Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen",Inorganic nitrogen (nitrate and nitrite),mg/l as N,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,725,BAROM,NA,USGS-WRD,"Barometric pressure, millimeters of mercury",Barometric pressure,mm/Hg,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
CWO2-E,WG,464112092531405,,5/13/2016,NA,USGS,NA,243,ASM01,NA,USGS-WRD,"Bicarbonate, water, filtered, inflection-point titration method (incremental titration method), field, milligrams per liter",Bicarbonate,mg/l,USGSNWQL,Cromwell,Cromwell sandy loam to loam till,"46°41'12""",NAD91,"92°53'14""",1332.44,128.65,125.78,128.44,127.11
